xi_L1,xi_L2,xi_L3,xi_L4,xi_L5,xi_L6
1.6287691069891819,-0.6255351786059946,-0.8769144843372716,1.2870385232662793,0.5519935792193058,-1.3181221436696033
1.4928326115862065,-1.3216771799782494,-0.7617404334552162,-0.20759041162293257,-1.4469064207806688,0.6807778563303739
1.0409782644957857,-0.034491375705113826,-0.5552491960904701,-0.22814623651129365,-2.0480067480017405,1.5640408094910505
1.3301228695597207,0.6616635873489491,-0.1386798685148886,0.5631532134114143,-0.04910674800173165,-0.4348591905089584
1.4929618828652698,0.09503460542493045,1.212134798284627,-1.0259012287218068,1.221714913917322,0.7934692909451436
1.6329135188821637,-0.10581791418658178,0.3179422864494936,0.9729987712781981,-0.7771850860826829,-0.4885050395881718
1.5687612502164927,-0.08534908945182526,-0.7061089690387368,1.071073701929837,0.29602215977296453,-1.3650089935112173
1.5993257332328394,-0.23345027721986905,-0.12580195550210121,-0.9278262980701891,1.330374837125664,0.633891006488807
1.2834476517389235,-0.417172354214185,0.6431642558958006,-0.6963319600686733,-0.6685251628743785,1.4359623281633427
1.4307697665954462,-0.0071019473210859555,0.363417368243532,0.4396286416781936,-0.21343384249296699,-0.5629376718366448
1.2795157589276782,0.4243039004437388,1.276705870936243,-0.43659949223074435,1.6073132050760501,-0.7445209532349456
1.055319573701261,0.5809263109317268,0.49261010019283547,-0.25691241069369664,-0.39158679492389653,1.180973621007933
1.0227255342735369,0.5475521011770588,1.3447252873079707,-0.5995190019282297,0.8245178591261917,0.11163975653412606
1.371492105712639,0.8734911247355674,1.1935835599140039,0.3696633508597227,-0.5145508144889126,-1.5044919338906229
1.287826379227656,0.6802649550832754,-0.3041139230694528,1.1310177937982735,0.6658206184171963,-0.646452373943578
1.6753205073362936,0.5995506639742266,-0.6890172147777672,-0.23040742485804672,1.2562442587224636,1.2968024365889996
1.7664678261216076,-0.009367032618116448,0.15042390704904632,-0.6706844031509778,-0.7426557412775199,-0.4086326092421882
1.736722969571655,0.11217644258280116,0.31333826931974196,-1.1353564210472527,-2.1127918296502264,-0.4095980498862738
1.6998007940704278,0.08138330811640931,0.13111360025935645,-0.05426150283253227,-0.11389182965015784,1.4767844834190083
1.978373014086686,-0.7763316580166181,-0.43928283551327585,-0.07104512385743743,1.6978148023907091,-0.5221155165810408
1.5466313776256786,-0.5954328650770523,-0.26245814818927843,1.4392984498344312,-0.3010851976093548,-1.1117151394907123
1.5218845745254403,-0.7716543908632371,-0.8329788674046356,1.102042804336253,1.1281108764297405,0.8871848605093148
1.4348085574438556,-0.5040631429099227,-0.9412147048886969,0.7048730481364459,-0.8707891235702653,0.23370148601468474
1.631830067165672,-0.5401894244747043,-0.10827542912106053,0.07857280061975691,-0.41301508783488355,0.22877930861654336
1.2401573754950868,-0.8314596374390508,-0.3691333946655948,-1.0629893463958195,-0.7936331214962415,2.227679308616584
1.38943738798998,-0.8207540977248811,0.21387453232090092,-0.6663028755149116,0.8388135204198088,0.41036012963178864
1.2947964307617725,-0.25543848531177343,-0.28182748015704323,-1.256060308221424,-0.8397803114084486,0.6137358991607038
1.4967155450058465,-0.5921084146066545,-0.725540413411846,-1.0292379375252996,-0.7177867253614153,-1.1721031872260042
0.9813990997965092,-0.5072518232054357,-1.835884943710281,0.9696620624746792,0.22831231223108844,-2.3159037073704902
0.8728401638804907,0.5362283079782783,-1.008405505877504,-0.5051258140060509,-0.31238193271860165,-0.31700370737032196
1.1722084727662812,0.19689230707088812,-0.31914049289873486,0.12449303587809848,-0.5129052196296504,1.6818962926298822
1.6309165412541293,1.4840911247344433,0.39623540828389725,2.1233930358780095,1.3637291756601397,1.145688502770385
1.5395807500084526,1.179725156253169,1.3238282136494628,0.807742743198975,1.9348467396800042,-0.4479079030176535
1.0607839844198514,0.5011566801633459,0.8319773020846891,-1.1509579220920825,-0.06405326032018736,1.00123364853611
0.992677002283201,0.6833699818749468,-0.15103729092380277,-1.0635634405329828,1.28048825031295,-0.9976663514639349
1.6443230164196176,-0.5703942981907061,-0.5795732346136427,-0.3296544828704056,-0.7184117496871142,0.4444957498051076
2.507376915116796,-0.28757878884876975,-0.21234033374624187,0.3697537825925771,-1.797109557128786,1.4238180792366406
2.241306448619727,-0.09208298999361389,1.2034571584954923,-1.6291462174073945,0.20179044287118655,-0.007482687336551027
2.272310340323961,0.06032342488533843,0.47304557953348675,-0.08364506110203351,2.200690442871159,0.24928568009264826
2.1906755697059803,-0.4548780277422803,-0.18035806948286606,1.5052484548822698,0.9357824285406273,-1.7496143199073366
1.746394666444897,-0.3612847242666378,0.008130536070674082,-0.4936515451177793,-0.6603474276243154,-0.26274121840271447
1.4049421577381132,-0.29460288858849437,-0.035658672132276414,-1.531279590470431,-1.4229282432988095,0.09589161727464646
1.2596636659823814,-0.2618621624708709,-0.19076402026951225,-0.15718214780005382,0.19709908376767651,0.37591723634673946
1.5685902834013588,-0.0485948968356941,-0.5685396557503416,-1.1598679174982585,1.6214252652253678,-1.6229827636532885
2.388802336295871,-0.5798174518606849,-0.6877743042167439,0.22388047061740535,-0.2610717442580261,-0.518629087875955
2.3945595776680686,-0.6362231354831746,0.08595020104789734,1.2588710395567635,1.7378282557422053,1.4802709121242763
2.6476307689588587,-1.5155733269323086,1.440598717313228,0.338381806700147,1.1053695477533596,0.028384095668348007
2.7401914753754855,-1.4724426692792563,0.7165197148364862,-0.40034945717707326,-0.8935304522464583,-1.970515904331472
2.908774960831817,-1.3549496946831525,-0.3234325367236502,-0.758514148492076,-2.58462710222616,-0.09911382423404992
3.010293928682763,-2.001571610912444,1.1964085943937766,0.532785126188723,-0.5857271022263769,0.27338918522318595
2.5605402060007507,-1.6780946036920765,1.308727699415972,-1.4661148738112817,0.9791751428991327,0.536749976433726
2.2971469118943073,-2.0304808698297685,1.44071426792369,0.3702860037563701,0.5171786849319095,0.1991565364069493
2.4540497669432937,-1.9555597848863338,0.4601777570761175,1.5984558839529641,1.5775401820809112,-0.2688519359090922
3.266011616036526,-1.9273052289541655,-0.6240976869739181,-0.40044411604721086,-0.4213598179192627,0.7052286998206165
2.672174741761329,-0.6110087286667323,-0.17439182776037385,-0.6623369246743491,0.2119814655787042,0.9968536100626952
2.7301253822576257,-0.4847161612626344,1.4793936729201556,1.3365630753255675,0.0805823407710535,1.2243715969906037
2.5323804543700046,-0.1298927966486154,2.2094853093040694,-0.16456139216429405,-0.6622614189850241,-0.6216477119270808
1.8969710822431047,-0.3348339589055668,0.21058530930409633,0.30499175739997425,-0.699134073951493,0.3613363654135541
1.481396973910368,-0.3814890002502277,0.605434269248321,1.7516438842805102,-0.655614873309629,-1.2751700308869505
1.1562086380829597,0.20236888086421306,0.6206238304204725,-0.24725611571949857,0.06454062999242527,0.7237299691130603
1.6219298180010604,-0.271851456248075,1.1826370732338343,1.2647089760817827,0.14317538336844526,-1.2099908600489302
1.5018392597341597,-0.128966623546955,2.137729006424175,0.6376470528160695,-0.9045808604226145,0.6218176658521309
1.7430930870907277,-0.6015521882900742,2.2050262701442205,0.6200180787125048,-0.3757610788741811,0.2281259319395924
1.8895628271042646,-0.4737377393039571,0.8121009684207523,2.05476444210041,-0.6610393238902412,-0.5985761812499784
1.6333377234621056,0.048503010845883,-0.19651590064825075,1.600222900216356,1.3378606761101641,0.670346681312498
1.3980015337422573,0.4444096128031871,0.021273272247159174,1.8955424003706196,0.27358098315172424,-0.8903724893273025
1.1672620558698334,0.3841440553877378,-1.5013296895555326,0.9259087821004777,-1.7253190168484036,-0.08835742615525304
0.9392228568789219,-0.6794549842936323,-1.258497730712603,0.7841861394793647,0.20062846960560798,1.9105425738446202
1.4700269147446776,-1.075807169091397,-0.4363782565769135,0.6144031587895937,0.29867136315637616,0.3977822051376369
1.5554998798718798,-1.1459767258897344,-0.061333346408605396,0.12383103185923001,1.008863770796444,-1.6011177948622717
1.2142767792521123,-0.1853341774636305,1.5383098232660821,2.1227310318590873,-0.9900362292034135,0.07939073473878094
1.5984568576827436,-0.20575816321957735,1.94341501411051,0.48880710832276303,0.12552750441538169,-0.18892617491263686
1.253640437017621,0.14378189690817075,1.9921389235279015,-0.6673804147426705,-0.6656964075655387,-2.187826174912683
1.280847784114109,-0.049356185893033325,1.9999877977115355,0.6009987046122908,-0.42239008190505395,-1.530952021411964
1.4975084159633223,0.24894642198812686,1.7799200604732683,-0.5108790245408475,-2.141003692661765,-0.6267456268186699
1.4726447159613612,0.17982847547104605,1.5726253967187143,-1.3363262275757801,-0.14210369266189363,1.1513359850147618
1.6413939609726942,0.23619142155380718,0.48338730126186846,-1.4264669485682484,1.856796307337953,0.2827876977243703
1.209952052106521,0.01969986006150739,0.5507310652105661,0.5724330514315938,2.209431519965032,-0.6113080245666442
0.9006943097635438,-0.059202858769679345,0.9665333577744194,-1.1191612258101864,0.21053151996510044,0.593307655612604
0.11797482609312225,0.6176107639908764,0.6665202606393662,0.12282664772181803,-0.7023537835378421,-0.07603882968790937
0.15442918759987764,0.47847220854238925,1.0573633104194708,-1.177781170348194,1.2965462164620754,-0.19307908813152924
0.2973847476255132,0.7560226758010529,1.419025468973907,-0.13265926173863601,0.8377922797432189,-0.8933906867223522
0.5322655840960638,0.409746382154388,1.1261514232825547,0.11060739565571671,0.00485451953973088,0.5858893014617798
0.5212510218324482,0.8772970613553739,1.324081753383823,-1.2504334495725096,0.4507812692374395,0.7723590393302986
0.7010483136126758,0.666537005158078,0.8445106341705885,0.6454706841830454,-0.8508615458746717,-1.2265409606696926
0.6179575056870424,0.15924942900728817,1.0978339363420662,1.006517298055777,-2.6758907380466583,-0.9428536164244965
0.5686434757536075,-0.2440197638915378,-0.9010660636580358,-0.9923827019443259,-0.6769907380465593,1.056046383575606
0.7241852269782577,0.015264095799497035,-0.12477178273023574,0.011715481021498364,1.3219092619534971,-0.8892278863623703
0.9769565216416449,-0.4707233306979013,-0.12594035745324184,-0.8358961548287133,-0.08167505248750911,0.6101361844181126
1.328232877289915,-0.02487533190344511,0.12904513507531848,1.1630038451708364,-0.1105063236816552,0.08205172519676365
1.4304743627781893,0.3301925545499799,0.8141622095255914,0.38621023937995097,-0.4093382423256973,0.6247049856629991
1.418591398706755,0.8978355806114346,1.957253463122376,-0.35245585774689236,-1.7737197710671893,-1.3741950143363304
1.351897882031752,0.33781526802143086,1.9278818361421666,-1.1399915540116419,0.22518022893284714,0.4815972539843684
1.330140631250832,0.9846460236302157,3.3841733538727246,0.6155982483026654,1.4374335102184668,0.8301962376753076
2.048976728816695,0.4819075451844103,2.8702967585904466,-0.512328250284337,-0.5614664897811151,-0.29519410338388125
2.111194618436492,0.017757026721900587,2.4332045122054438,0.8211120987017515,-0.21246406182451022,0.10287962522705422
1.4793470404535491,-0.05145837558273806,2.1365395925163764,-0.3123295751605987,-0.8013964765018405,0.4977102729387752
1.3997163558233483,0.8487493110015695,1.0170340882597815,0.39144455873090206,1.1975035234980784,-0.264199634868927
0.8771857860434367,0.44201177201851954,-0.9818659117401949,-0.5598095130803165,-0.6477143994168171,-1.7329821640986065
0.5509013318923116,0.3276008655964614,0.11294589486535395,-2.2655934641539477,-0.5288706390518388,0.2659178359012917
0.4550747298948351,0.152077630802481,-0.910764838684303,-0.26669346415373796,0.5815235365472582,1.5957998610547723
0.9541442366019387,-0.06567751686774272,-0.016366812174100985,-1.1574961191927766,-1.4173764634528552,-0.4031001389453426
1.069390139151413,-0.11696167929683081,0.689583502256849,-0.8519342890614704,-0.4699104637543128,-0.8578391538924058
1.1201530585616473,0.11563198228429303,1.3382723027221957,-0.5386940856267673,1.5289895362458599,-0.12247047213900619
0.913431945514109,-0.3139304139210669,0.08945386425372932,1.4602059143733717,1.6523738550616625,-0.2789524112529158
0.5661164102546575,0.2530910106974717,-1.0112437367718943,0.5049114880938103,-0.3465261449385832,-0.13699322550425713
1.0219497615534783,0.5111865761248429,-0.4575705715818233,0.262962344639961,0.762611821077461,1.861906774495536
1.1028201263228303,0.01753203317878134,-1.5108823975679835,0.7708653198247037,0.9528590172502021,0.6633385541145094
1.3816894166756486,-0.25162194480232214,-0.9332502744774628,1.7938743536094959,2.0579361500763196,-1.3355614458854916
1.215922471274136,0.01791134161691122,-1.1311980734206082,-0.04846376385747316,0.05903615007661622,0.55145187232617
1.0304770039195528,-0.7443489044458823,-1.1014740863213721,-0.014872467471497099,0.8201844280497342,0.7583092711280043
1.3416768972987474,-0.0033662473655902913,0.5600889075421678,0.4551710913927175,-0.3212398877473809,-1.2405907288720006
1.5378065969071575,-0.27072658263090094,1.006421149611619,2.401808969295249,0.3769669121113835,-1.2059097567122194
1.1844926179296098,-0.2822676708710176,-0.13931184759871695,0.4029089692954296,-1.1838507535957485,-1.4309408469887939
1.3230288050636367,-0.4495749093547262,-0.5399290202325467,0.5786635749239162,-1.0891303611980387,-1.2033004402579446
0.8462058940922907,-0.4112492790817785,-0.5926981719086961,1.1815634023175847,0.9097696388021945,0.19655664771321724
0.9572084598091954,0.0921448804799071,-0.02254490931116137,-0.20105752900769017,-0.06814156238434671,-1.7446159220093493
0.7109248887613635,0.18867083890596206,-0.6814971597581145,1.3927512474049997,0.14829662263067014,0.2542840779909229
0.7453401230354428,0.15613049560814884,-1.3041005672722439,0.9991434490861244,-0.7573146945114217,2.2531840779908467
0.2216315568939393,0.9935725733155736,-0.42106342811733916,-0.9997565509138743,1.2415853054885766,0.8117460061747288
0.5055767856141516,1.205618698456169,-0.07843884425299409,-0.9545881031026849,1.2474901967651066,1.2699446991444714
0.3344707460210907,2.0096057818045225,-0.12453449391492194,0.21609456498704985,0.6374707907978607,0.3803190175290727
0.7894638964175021,0.20557371550523365,0.3590332315384331,1.3478526089574725,-1.1919199041089223,0.8500749813869909
1.2245066781537208,-0.49016248899042564,-0.42344620903327007,-0.6510473910424291,0.8069800958909793,-0.9638465366973937
